"term","frequency","density","occurrence"
"amateur",8,4.00348303023631e-05,0.01
"cheating",1,5.00435378779538e-06,0.002
"door",9,4.50391840901584e-05,0.018
"exibitionists",1,5.00435378779538e-06,0.002
"freepornlovers",3,1.50130613633861e-05,0.002
"girl",4,2.00174151511815e-05,0.008
"girlfriends",3,1.50130613633861e-05,0.006
"nude",1,5.00435378779538e-06,0.002
"photos",2,1.00087075755908e-05,0.004
"simply",79,0.000395343949235835,0.108
"sneeky",1,5.00435378779538e-06,0.002
"tour",5,2.50217689389769e-05,0.01
"wives",5,2.50217689389769e-05,0.006
"activate",2,1.00087075755908e-05,0.004
"activation",1,5.00435378779538e-06,0.002
"activations",1,5.00435378779538e-06,0.002
"additional",30,0.000150130613633861,0.032
"applies",7,3.50304765145677e-05,0.014
"approval",2,1.00087075755908e-05,0.004
"areas",2,1.00087075755908e-05,0.004
"authorized",6,3.00261227267723e-05,0.012
"available",115,0.000575500685596469,0.144
"cell",12,6.00522454535446e-05,0.022
"credit",93,0.000465404902264971,0.1
"dealer",11,5.50478916657492e-05,0.018
"ends",6,3.00261227267723e-05,0.01
"fee",23,0.000115100137119294,0.03
"fulfilled",1,5.00435378779538e-06,0.002
"greater",11,5.50478916657492e-05,0.014
"htmlemails",15,7.50653068169307e-05,0.002
"plans",23,0.000115100137119294,0.024
"qbfuiexorxkl",16,8.00696606047261e-05,0.002
"rebate",2,1.00087075755908e-05,0.002
"rowspan",72,0.000360313472721267,0.088
"see",124,0.000620539869686627,0.136
"simplywireless",2,1.00087075755908e-05,0.002
"site",121,0.000605526808323241,0.122
"spacer",87,0.000435378779538198,0.024
"swdotcomlogo",1,5.00435378779538e-06,0.002
"tno",14,7.00609530291353e-05,0.002
"voicestream",3,1.50130613633861e-05,0.002
"wireless",4,2.00174151511815e-05,0.006
"administration",16,8.00696606047261e-05,0.018
"anytime",13,6.505659924134e-05,0.026
"anywhere",32,0.000160139321209452,0.052
"aud",3,1.50130613633861e-05,0.006
"bordercolordark",26,0.00013011319848268,0.046
"bordercolorlight",31,0.000155134967421657,0.042
"ccc",14,7.00609530291353e-05,0.018
"cents",13,6.505659924134e-05,0.022
"conf",3,1.50130613633861e-05,0.006
"conferencing",5,2.50217689389769e-05,0.006
"connects",4,2.00174151511815e-05,0.008
"contracts",33,0.000165143674997248,0.042
"darial",144,0.000720626945442535,0.034
"daudioc",3,1.50130613633861e-05,0.006
"dbus",4,2.00174151511815e-05,0.008
"dcompany",4,2.00174151511815e-05,0.008
"delete",32,0.000160139321209452,0.038
"demail",6,3.00261227267723e-05,0.012
"dhome",4,2.00174151511815e-05,0.008
"dhttp",14,7.00609530291353e-05,0.016
"distance",5,2.50217689389769e-05,0.01
"distribution",13,6.505659924134e-05,0.022
"dmailto",4,2.00174151511815e-05,0.008
"dname",8,4.00348303023631e-05,0.014
"dpost",8,4.00348303023631e-05,0.016
"dremove",3,1.50130613633861e-05,0.006
"dright",33,0.000165143674997248,0.012
"dstate",4,2.00174151511815e-05,0.008
"dsubmit",10,5.00435378779538e-05,0.012
"dtext",27,0.000135117552270475,0.014
"dtype",5,2.50217689389769e-05,0.01
"durl",4,2.00174151511815e-05,0.008
"ect",3,1.50130613633861e-05,0.006
"enctype",8,4.00348303023631e-05,0.016
"every",133,0.000665579053776786,0.118
"fees",37,0.000185161090148429,0.042
"ffffcc",50,0.000250217689389769,0.056
"field",10,5.00435378779538e-05,0.016
"find",122,0.000610531162111037,0.134
"fon",13,6.505659924134e-05,0.02
"highest",11,5.50478916657492e-05,0.022
"including",49,0.000245213335601974,0.07
"industry",43,0.000215187212875201,0.042
"inq",2,1.00087075755908e-05,0.004
"lists",41,0.000205178505299611,0.048
"lower",17,8.50740143925215e-05,0.03
"minute",25,0.000125108844694885,0.046
"monthly",19,9.50827219681123e-05,0.032
"operator",4,2.00174151511815e-05,0.008
"participants",7,3.50304765145677e-05,0.01
"plain",108,0.000540470209081901,0.164
"quality",45,0.000225195920450792,0.07
"set",37,0.000185161090148429,0.046
"setup",8,4.00348303023631e-05,0.012
"simplicity",3,1.50130613633861e-05,0.006
"subj",2,1.00087075755908e-05,0.004
"uiry",2,1.00087075755908e-05,0.004
"across",8,4.00348303023631e-05,0.016
"act",56,0.000280243812116541,0.066
"acting",5,2.50217689389769e-05,0.01
"alone",16,8.00696606047261e-05,0.03
"alter",15,7.50653068169307e-05,0.018
"another",46,0.000230200274238588,0.056
"answer",60,0.000300261227267723,0.058
"asked",12,6.00522454535446e-05,0.024
"assemble",2,1.00087075755908e-05,0.004
"assembly",3,1.50130613633861e-05,0.006
"bonus",49,0.000245213335601974,0.04
"bonuses",23,0.000115100137119294,0.014
"box",50,0.000250217689389769,0.044
"brazil",5,2.50217689389769e-05,0.008
"build",26,0.00013011319848268,0.03
"cable",22,0.000110095783331498,0.01
"canada",22,0.000110095783331498,0.026
"check",60,0.000300261227267723,0.066
"comes",25,0.000125108844694885,0.03
"completely",28,0.000140121906058271,0.05
"contains",60,0.000300261227267723,0.032
"control",54,0.000270235104540951,0.08
"controlled",8,4.00348303023631e-05,0.01
"converter",4,2.00174151511815e-05,0.004
"countries",30,0.000150130613633861,0.036
"deal",71,0.000355309118933472,0.108
"descrambler",16,8.00696606047261e-05,0.004
"descrambles",2,1.00087075755908e-05,0.004
"detect",2,1.00087075755908e-05,0.004
"drawings",2,1.00087075755908e-05,0.004
"educational",2,1.00087075755908e-05,0.004
"electronic",17,8.50740143925215e-05,0.024
"england",6,3.00261227267723e-05,0.012
"everywhere",3,1.50130613633861e-05,0.006
"existing",12,6.00522454535446e-05,0.016
"fiber",2,1.00087075755908e-05,0.004
"follow",66,0.000330287349994495,0.058
"frequently",3,1.50130613633861e-05,0.006
"gpg",1,5.00435378779538e-06,0.002
"guarantee",59,0.000295256873479928,0.068
"guide",137,0.000685596468927967,0.038
"hard",38,0.000190165443936225,0.038
"included",34,0.000170148028785043,0.052
"jam",4,2.00174151511815e-05,0.008
"jammer",4,2.00174151511815e-05,0.004
"jammers",2,1.00087075755908e-05,0.004
"jarrod",2,1.00087075755908e-05,0.004
"keep",87,0.000435378779538198,0.104
"kit",11,5.50478916657492e-05,0.008
"know",139,0.000695605176503558,0.144
"legally",22,0.000110095783331498,0.032
"manual",20,0.000100087075755908,0.016
"manually",2,1.00087075755908e-05,0.004
"move",53,0.000265230750753155,0.052
"movies",18,9.00783681803169e-05,0.028
"omaha",10,5.00435378779538e-05,0.012
"order",248,0.00124107973937325,0.15
"original",31,0.000155134967421657,0.04
"parts",5,2.50217689389769e-05,0.006
"picture",8,4.00348303023631e-05,0.016
"plus",90,0.000450391840901584,0.054
"police",5,2.50217689389769e-05,0.01
"price",161,0.000805700959835057,0.14
"purposes",12,6.00522454535446e-05,0.022
"questions",47,0.000235204628026383,0.076
"radar",8,4.00348303023631e-05,0.004
"reading",23,0.000115100137119294,0.028
"reason",33,0.000165143674997248,0.05
"refund",8,4.00348303023631e-05,0.01
"regular",15,7.50653068169307e-05,0.026
"remote",11,5.50478916657492e-05,0.018
"report",306,0.00153133225906539,0.066
"richeyg",1,5.00435378779538e-06,0.002
"satisfied",10,5.00435378779538e-05,0.02
"signal",2,1.00087075755908e-05,0.004
"software",142,0.000710618237866944,0.116
"sold",32,0.000160139321209452,0.046
"something",35,0.000175152382572838,0.038
"special",148,0.000740644360593716,0.162
"specific",24,0.000120104490907089,0.034
"speeding",2,1.00087075755908e-05,0.004
"sporting",2,1.00087075755908e-05,0.004
"states",114,0.000570496331808674,0.084
"store",19,9.50827219681123e-05,0.026
"tci",2,1.00087075755908e-05,0.004
"television",7,3.50304765145677e-05,0.01
"thirty",14,7.00609530291353e-05,0.02
"ticket",5,2.50217689389769e-05,0.008
"unhappy",5,2.50217689389769e-05,0.01
"unit",3,1.50130613633861e-05,0.006
"usa",31,0.000155134967421657,0.028
"using",71,0.000355309118933472,0.102
"vcr",2,1.00087075755908e-05,0.004
"vechicle",2,1.00087075755908e-05,0.004
"view",38,0.000190165443936225,0.036
"warning",5,2.50217689389769e-05,0.008
"watch",27,0.000135117552270475,0.042
"within",145,0.00072563129923033,0.132
"without",87,0.000435378779538198,0.104
"works",45,0.000225195920450792,0.054
"worth",23,0.000115100137119294,0.038
"husul",1,5.00435378779538e-06,0.002
"hyhjxxim",1,5.00435378779538e-06,0.002
"lmrd",1,5.00435378779538e-06,0.002
"vzdqffvn",1,5.00435378779538e-06,0.002
"abidjan",15,7.50653068169307e-05,0.014
"acknowledge",10,5.00435378779538e-05,0.014
"africa",30,0.000150130613633861,0.032
"along",25,0.000125108844694885,0.04
"arrangement",11,5.50478916657492e-05,0.02
"assist",45,0.000225195920450792,0.056
"bank",75,0.000375326534084654,0.076
"basher",2,1.00087075755908e-05,0.004
"behalf",17,8.50740143925215e-05,0.016
"betray",5,2.50217689389769e-05,0.01
"better",74,0.000370322180296858,0.072
"billions",3,1.50130613633861e-05,0.006
"buy",119,0.00059551810074765,0.126
"changed",12,6.00522454535446e-05,0.018
"chateaux",3,1.50130613633861e-05,0.006
"children",18,9.00783681803169e-05,0.026
"claim",55,0.000275239458328746,0.058
"coded",5,2.50217689389769e-05,0.006
"conclusion",10,5.00435378779538e-05,0.02
"confidence",22,0.000110095783331498,0.034
"confidential",27,0.000135117552270475,0.038
"confidentiality",17,8.50740143925215e-05,0.028
"confiscated",8,4.00348303023631e-05,0.01
"congo",23,0.000115100137119294,0.02
"considering",5,2.50217689389769e-05,0.008
"cote",11,5.50478916657492e-05,0.01
"currently",53,0.000265230750753155,0.084
"dead",6,3.00261227267723e-05,0.012
"decided",40,0.000200174151511815,0.042
"demands",5,2.50217689389769e-05,0.01
"democratic",22,0.000110095783331498,0.026
"deposited",27,0.000135117552270475,0.034
"died",22,0.000110095783331498,0.032
"disease",11,5.50478916657492e-05,0.012
"drc",6,3.00261227267723e-05,0.006
"due",49,0.000245213335601974,0.062
"eighteen",3,1.50130613633861e-05,0.006
"emphasise",2,1.00087075755908e-05,0.004
"engage",5,2.50217689389769e-05,0.008
"escaped",4,2.00174151511815e-05,0.008
"european",10,5.00435378779538e-05,0.014
"forms",51,0.000255222043177564,0.036
"france",30,0.000150130613633861,0.022
"freeze",3,1.50130613633861e-05,0.006
"french",6,3.00261227267723e-05,0.008
"friend",39,0.00019516979772402,0.06
"funds",34,0.000170148028785043,0.034
"furnish",10,5.00435378779538e-05,0.02
"george",11,5.50478916657492e-05,0.01
"gets",13,6.505659924134e-05,0.022
"government",225,0.00112597960225396,0.08
"hence",20,0.000100087075755908,0.032
"high",89,0.000445387487113789,0.1
"however",41,0.000205178505299611,0.054
"husband",24,0.000120104490907089,0.016
"identity",8,4.00348303023631e-05,0.01
"indicate",12,6.00522454535446e-05,0.024
"interest",101,0.000505439732567334,0.1
"introduce",16,8.00696606047261e-05,0.028
"investing",18,9.00783681803169e-05,0.026
"investments",14,7.00609530291353e-05,0.02
"ivoire",6,3.00261227267723e-05,0.008
"joseph",12,6.00522454535446e-05,0.02
"kabila",32,0.000160139321209452,0.016
"kindly",19,9.50827219681123e-05,0.038
"knowing",3,1.50130613633861e-05,0.006
"known",24,0.000120104490907089,0.03
"kongolo",7,3.50304765145677e-05,0.006
"late",52,0.00026022639696536,0.054
"later",55,0.000275239458328746,0.054
"laurent",20,0.000100087075755908,0.016
"laying",4,2.00174151511815e-05,0.008
"letter",69,0.000345300411357881,0.05
"level",46,0.000230200274238588,0.04
"maintained",5,2.50217689389769e-05,0.01
"mobutu",3,1.50130613633861e-05,0.006
"modalities",12,6.00522454535446e-05,0.02
"morroco",3,1.50130613633861e-05,0.006
"moved",24,0.000120104490907089,0.028
"mrs",13,6.505659924134e-05,0.018
"national",44,0.000220191566662997,0.06
"non",44,0.000220191566662997,0.036
"personal",111,0.000555483270445287,0.108
"point",27,0.000135117552270475,0.044
"presentcircumstance",2,1.00087075755908e-05,0.004
"president",57,0.000285248165904337,0.048
"prevent",7,3.50304765145677e-05,0.014
"properties",31,0.000155134967421657,0.02
"put",65,0.0003252829962067,0.096
"regards",32,0.000160139321209452,0.06
"remunerationfor",2,1.00087075755908e-05,0.004
"repose",3,1.50130613633861e-05,0.006
"republic",45,0.000225195920450792,0.034
"revealed",10,5.00435378779538e-05,0.02
"safe",18,9.00783681803169e-05,0.024
"safekeeping",2,1.00087075755908e-05,0.004
"said",44,0.000220191566662997,0.054
"seko",8,4.00348303023631e-05,0.006
"sese",8,4.00348303023631e-05,0.006
"settled",6,3.00261227267723e-05,0.006
"shall",28,0.000140121906058271,0.032
"situation",22,0.000110095783331498,0.03
"son",34,0.000170148028785043,0.036
"sons",5,2.50217689389769e-05,0.01
"southern",5,2.50217689389769e-05,0.01
"speculative",3,1.50130613633861e-05,0.006
"stock",46,0.000230200274238588,0.036
"study",6,3.00261227267723e-05,0.012
"sum",49,0.000245213335601974,0.064
"swiss",9,4.50391840901584e-05,0.012
"taking",15,7.50653068169307e-05,0.026
"tell",39,0.00019516979772402,0.06
"things",23,0.000115100137119294,0.04
"till",4,2.00174151511815e-05,0.008
"traced",4,2.00174151511815e-05,0.008
"treasures",5,2.50217689389769e-05,0.01
"trust",39,0.00019516979772402,0.048
"united",109,0.000545474562869697,0.092
"widow",12,6.00522454535446e-05,0.008
"write",28,0.000140121906058271,0.044
"zaire",6,3.00261227267723e-05,0.01
"accepted",25,0.000125108844694885,0.046
"carriers",13,6.505659924134e-05,0.014
"easily",61,0.000305265581055518,0.108
"moment",26,0.00013011319848268,0.04
"nationwide",13,6.505659924134e-05,0.022
"newnamedns",24,0.000120104490907089,0.02
"qualify",23,0.000115100137119294,0.032
"representing",6,3.00261227267723e-05,0.012
"smokers",16,8.00696606047261e-05,0.02
"stopthemailplease",14,7.00609530291353e-05,0.028
"term",61,0.000305265581055518,0.05
"abandoned",4,2.00174151511815e-05,0.006
"abovetelefax",1,5.00435378779538e-06,0.002
"abu",2,1.00087075755908e-05,0.002
"agreed",13,6.505659924134e-05,0.024
"airbus",1,5.00435378779538e-06,0.002
"american",57,0.000285248165904337,0.038
"appropriate",10,5.00435378779538e-05,0.016
"approvalsbefore",1,5.00435378779538e-06,0.002
"ask",27,0.000135117552270475,0.042
"asthe",1,5.00435378779538e-06,0.002
"attn",10,5.00435378779538e-05,0.02
"august",11,5.50478916657492e-05,0.018
"banking",4,2.00174151511815e-05,0.006
"becauseof",1,5.00435378779538e-06,0.002
"belong",7,3.50304765145677e-05,0.014
"bills",30,0.000150130613633861,0.032
"came",35,0.000175152382572838,0.036
"cannotrelease",1,5.00435378779538e-06,0.002
"carrying",6,3.00261227267723e-05,0.008
"central",25,0.000125108844694885,0.032
"ceo",4,2.00174151511815e-05,0.008
"claims",37,0.000185161090148429,0.028
"colleague",1,5.00435378779538e-06,0.002
"commence",3,1.50130613633861e-05,0.006
"completion",3,1.50130613633861e-05,0.006
"computer",140,0.000700609530291354,0.098
"cooperation",18,9.00783681803169e-05,0.036
"creek",1,5.00435378779538e-06,0.002
"customers",39,0.00019516979772402,0.05
"death",34,0.000170148028785043,0.042
"deceased",1,5.00435378779538e-06,0.002
"department",25,0.000125108844694885,0.028
"dept",2,1.00087075755908e-05,0.004
"designated",8,4.00348303023631e-05,0.01
"director",17,8.50740143925215e-05,0.03
"discovered",20,0.000100087075755908,0.03
"discovery",14,7.00609530291353e-05,0.02
"distant",3,1.50130613633861e-05,0.004
"enable",11,5.50478916657492e-05,0.02
"enclose",2,1.00087075755908e-05,0.004
"engr",1,5.00435378779538e-06,0.002
"entire",33,0.000165143674997248,0.052
"exchange",21,0.000105091429543703,0.04
"expecting",6,3.00261227267723e-05,0.012
"federal",69,0.000345300411357881,0.05
"fileletter",1,5.00435378779538e-06,0.002
"flight",5,2.50217689389769e-05,0.006
"foreign",52,0.00026022639696536,0.048
"foreignremittance",1,5.00435378779538e-06,0.002
"forit",1,5.00435378779538e-06,0.002
"four",24,0.000120104490907089,0.028
"full",64,0.000320278642418904,0.098
"fund",72,0.000360313472721267,0.072
"guidelines",23,0.000115100137119294,0.024
"hasappeared",1,5.00435378779538e-06,0.002
"heard",16,8.00696606047261e-05,0.03
"heir",2,1.00087075755908e-05,0.002
"hundred",29,0.000145126259846066,0.042
"import",2,1.00087075755908e-05,0.004
"indicated",3,1.50130613633861e-05,0.006
"indicateyour",1,5.00435378779538e-06,0.002
"intendto",1,5.00435378779538e-06,0.002
"john",19,9.50827219681123e-05,0.024
"johnson",6,3.00261227267723e-05,0.004
"junior",1,5.00435378779538e-06,0.002
"kenya",5,2.50217689389769e-05,0.008
"kept",15,7.50653068169307e-05,0.016
"kin",16,8.00696606047261e-05,0.02
"lagos",11,5.50478916657492e-05,0.018
"mailsurf",1,5.00435378779538e-06,0.002
"mind",41,0.000205178505299611,0.06
"nameand",1,5.00435378779538e-06,0.002
"nature",15,7.50653068169307e-05,0.024
"necessary",15,7.50653068169307e-05,0.022
"neither",4,2.00174151511815e-05,0.008
"nigeria",43,0.000215187212875201,0.036
"note",58,0.000290252519692132,0.07
"november",5,2.50217689389769e-05,0.006
"officials",14,7.00609530291353e-05,0.012
"officialsin",1,5.00435378779538e-06,0.002
"oil",19,9.50827219681123e-05,0.026
"ordinates",1,5.00435378779538e-06,0.002
"proposal",28,0.000140121906058271,0.04
"ratio",7,3.50304765145677e-05,0.006
"recycling",1,5.00435378779538e-06,0.002
"release",41,0.000205178505299611,0.02
"remember",64,0.000320278642418904,0.048
"remittance",3,1.50130613633861e-05,0.006
"require",14,7.00609530291353e-05,0.028
"returned",9,4.50391840901584e-05,0.016
"seven",23,0.000115100137119294,0.022
"share",36,0.000180156736360634,0.06
"sharing",6,3.00261227267723e-05,0.01
"since",64,0.000320278642418904,0.088
"smith",3,1.50130613633861e-05,0.004
"someone",22,0.000110095783331498,0.04
"square",4,2.00174151511815e-05,0.008
"stated",15,7.50653068169307e-05,0.026
"strictly",13,6.505659924134e-05,0.022
"successful",41,0.000205178505299611,0.056
"sumof",1,5.00435378779538e-06,0.002
"thefund",1,5.00435378779538e-06,0.002
"thisbusiness",1,5.00435378779538e-06,0.002
"thousand",29,0.000145126259846066,0.038
"thus",11,5.50478916657492e-05,0.016
"tinubu",1,5.00435378779538e-06,0.002
"tocome",1,5.00435378779538e-06,0.002
"totalamount",1,5.00435378779538e-06,0.002
"transaction",96,0.000480417963628357,0.064
"transfer",204,0.00102088817271026,0.256
"treasury",3,1.50130613633861e-05,0.006
"unclaimed",6,3.00261227267723e-05,0.012
"unfortunately",5,2.50217689389769e-05,0.006
"unitedstates",1,5.00435378779538e-06,0.002
"unless",7,3.50304765145677e-05,0.012
"wifeand",1,5.00435378779538e-06,0.002
"willcome",1,5.00435378779538e-06,0.002
"wisethe",1,5.00435378779538e-06,0.002
"writingyou",1,5.00435378779538e-06,0.002
"ahmed",2,1.00087075755908e-05,0.002
"air",21,0.000105091429543703,0.036
"among",9,4.50391840901584e-05,0.014
"application",46,0.000230200274238588,0.048
"ascertain",1,5.00435378779538e-06,0.002
"ascii",12,6.00522454535446e-05,0.012
"attachment",28,0.000140121906058271,0.02
